book_num,paragraph,rob_sentiment,rob_score,rob_all_scores
6,go wake student horace harry stay watch slughorn splutter he luna run professor mcgonagall take position middle corridor raise wand piertotum oh heaven sake filch the aged caretaker come hobble view shout student bed student corridor,neutral,0.8264571,"{'neutral': 0.8264571, 'positive': 0.090573624, 'negative': 0.08296927}"
6,go fetch filch evidently think professor mcgonagall take leave sense hobble away hunchshouldere mutter breath and piertotum locomotor cry professor mcgonagall and along corridor statue suit armor jump plinth echo crash floor harry know fellow throughout castle do hogwart threaten shout professor mcgonagall,neutral,0.86823034,"{'neutral': 0.86823034, 'negative': 0.08519068, 'positive': 0.04657895}"
6,time ter fight hagrid come hear youknowwho cave say hagrid grimly voice carry yeh get till midnight ter gim potter know yeh mus know mus happenin,neutral,0.8497174,"{'neutral': 0.8497174, 'negative': 0.07897624, 'positive': 0.07130641}"
6,he pass stuff troll vanish cabinet draco malfoy mend last year disastrous consequence hesitate look aisle junk could remember go next accio diadem cry hermione desperation nothing fly air toward it seem like vault gringotts room would yield hidden object easily let split harry tell two,negative,0.75793445,"{'negative': 0.75793445, 'neutral': 0.22677206, 'positive': 0.015293447}"
6,harry ron voice echo suddenly side wall harry right be talk someone with whiplike movement crabbe point wand fiftyfoot mountain old furniture break trunk old book robe unidentifiable junk shout descendo the wall begin totter top third crumble aisle next door ron stand ron harry bellow somewhere sight hermione scream harry hear innumerable object crash floor side destabilize wall he point wand rampart cry finite steady,neutral,0.83450645,"{'neutral': 0.83450645, 'negative': 0.10334803, 'positive': 0.062145557}"
6,with whiplike movement crabbe point wand fiftyfoot mountain old furniture break trunk old book robe unidentifiable junk shout descendo the wall begin totter top third crumble aisle next door ron stand ron harry bellow somewhere sight hermione scream harry hear innumerable object crash floor side destabilize wall he point wand rampart cry finite steady no shouted malfoy staying crabbe arm latter make repeat spell if wreck room might bury diadem thing,neutral,0.7401974,"{'neutral': 0.7401974, 'negative': 0.21943918, 'positive': 0.040363315}"
6,harry mimicked crabbe what go potter crucio harry lunge tiara crabbe curse miss hit stone bust fly air diadem soar upward drop sight mass object bust rest stop malfoy shout crabbe voice echo enormous room,neutral,0.8686689,"{'neutral': 0.8686689, 'positive': 0.09473298, 'negative': 0.03659818}"
6,it miss malfoy pull way it mudblood avada kedavra harry see hermione dive aside fury crabbe aim kill wipe else mind he shoot stunning spell crabbe lurch way knock malfoy wand hand roll sight beneath mountain break furniture box,neutral,0.8169483,"{'neutral': 0.8169483, 'negative': 0.09615257, 'positive': 0.08689913}"
6,don kill don t kill he malfoy yell crabbe goyle aim harry their split second hesitation harry need expelliarmus goyle wand fly hand disappear bulwark object beside goyle leapt foolishly spot try retrieve malfoy jump range hermione second stunning spell ron appear suddenly end aisle shoot full bodybind curse crabbe narrowly miss crabbe wheel around screamed avada kedavra,neutral,0.67977065,"{'neutral': 0.67977065, 'negative': 0.26973563, 'positive': 0.050493695}"
6,expelliarmus goyle wand fly hand disappear bulwark object beside goyle leapt foolishly spot try retrieve malfoy jump range hermione second stunning spell ron appear suddenly end aisle shoot full bodybind curse crabbe narrowly miss crabbe wheel around screamed avada kedavra ron leapt sight avoid jet green light the wandless malfoy cower behind threelegge wardrobe hermione charge toward hit goyle stunning spell come,neutral,0.7683679,"{'neutral': 0.7683679, 'positive': 0.12270085, 'negative': 0.10893129}"
6,but seem control do flame abnormal size pursue lick side junk bulwark crumble soot touch aguamenti harry bawl jet water soar tip wand evaporate air run malfoy grab stunned goyle drag along crabbe outstrip look terrified harry ron hermione pelt along wake fire pursue,neutral,0.80317765,"{'neutral': 0.80317765, 'negative': 0.14815237, 'positive': 0.048670046}"
6,before hermione could get farth ron I capable tapestry top staircase stand rip open potter two mask death eater stand even wand fully raise hermione shout glisseo the stair beneath foot flatten chute harry ron hurtle unable control speed fast death eater stunning spell fly far head they shoot conceal tapestry bottom spin onto floor hit opposite wall,neutral,0.7799722,"{'neutral': 0.7799722, 'negative': 0.13989723, 'positive': 0.08013056}"
6,the stair beneath foot flatten chute harry ron hurtle unable control speed fast death eater stunning spell fly far head they shoot conceal tapestry bottom spin onto floor hit opposite wall duro cry hermione pointing wand tapestry two loud sickening crunch tapestry turn stone death eater pursue crumple get back shout ron harry hermione flatten door herd gallop desk thunder past shepherd sprint professor mcgonagall she appear notice her hair come gash cheek,neutral,0.6861736,"{'neutral': 0.6861736, 'negative': 0.26286128, 'positive': 0.05096513}"
6,be wizard oh right yeah ron look around direct wand twig ground say wingardium leviosa the twig fly ground spun air catch gust wind zoom directly trunk willow ominously sway branch it jab place near root writhe tree become still perfect pant hermione,neutral,0.5848424,"{'neutral': 0.5848424, 'positive': 0.40201026, 'negative': 0.013147306}"
6,put cloak he grope behind force bundle slippery cloth free hand with difficulty drag murmur nox extinguish wandlight continue hand knee silently possible sense strain expect every second discover hear cold clear voice see flash green light and hear voice come room directly ahead slightly muffled fact open end tunnel block look like old crate hardly dare breathe harry edge right opening peer tiny gap leave crate wall,neutral,0.73288727,"{'neutral': 0.73288727, 'negative': 0.23103556, 'positive': 0.036077153}"
6,have grow care boy for shout snape expecto patronum from tip wand burst silver doe she land office floor bound across office soar window dumbledore watch fly away silvery glow fade turn back snape eye full tear,neutral,0.7642741,"{'neutral': 0.7642741, 'positive': 0.19758753, 'negative': 0.03813834}"
6,now harry fly alongside snape broomstick clear dark night he accompany hooded death eater ahead lupin harry really george a death eater move ahead snape raise wand point directly lupin back sectumsempra shout snape but spell intend death eater wand hand miss hit george instead and next snape kneeling sirius old bedroom,neutral,0.86275107,"{'neutral': 0.86275107, 'positive': 0.08997291, 'negative': 0.047275987}"
6,he press golden metal lip whisper I die the metal shell break open he lower shake hand raise draco wand beneath cloak murmur lumo the black stone jag crack run center sit two half snitch the resurrection stone crack vertical line represent eld wand,neutral,0.7277349,"{'neutral': 0.7277349, 'negative': 0.21873365, 'positive': 0.053531364}"
6,harry potter dead hand man alive threaten watch crucio harry expect knew body would allow remain unsullied upon forest floor must subject humiliation prove voldemort victory he lift air take determination remain limp yet pain expect come,neutral,0.50570685,"{'neutral': 0.50570685, 'negative': 0.4603944, 'positive': 0.03389879}"
6,harry feel though turn slow motion see mcgonagall kingsley slughorn blast backward flailing writhe air voldemort fury fall last good lieutenant explode force bomb voldemort raise wand direct molly weasley protego roar harry shield charm expand middle hall voldemort stare around source harry pull invisibility cloak last the yell shock cheer scream every side harry he s alive stifle the crowd afraid silence fall abruptly completely voldemort harry look begin moment circle,neutral,0.83719176,"{'neutral': 0.83719176, 'positive': 0.12897158, 'negative': 0.033836655}"
6,the light hit face time voldemort suddenly flame blur harry hear high voice shriek yell good hope heaven point draco wand avada kedavra expelliarmus the bang like cannon blast golden flame erupt dead center circle treading mark point spell collide,neutral,0.78051096,"{'neutral': 0.78051096, 'positive': 0.17451662, 'negative': 0.044972457}"
6,harry hear high voice shriek yell good hope heaven point draco wand avada kedavra expelliarmus the bang like cannon blast golden flame erupt dead center circle treading mark point spell collide harry see voldemort green jet meet spell see eld wand fly high dark sunrise spin across enchanted ceiling like head nagini spin air toward master would kill come take full possession last,neutral,0.68462116,"{'neutral': 0.68462116, 'positive': 0.28601104, 'negative': 0.02936785}"
6,hermione say could repair damage severe all know work nothing would he lay broken wand upon headmaster desk touch tip elder wand say reparo as wand reseal red spark fly end harry know succeed,neutral,0.6784094,"{'neutral': 0.6784094, 'negative': 0.25867602, 'positive': 0.0629146}"
